ID_Venda;Data;ID_Produto;ID_Cliente;Qtd
10614;2023-02-20 00:00:00;P-008;55;3
10615;2023-10-04 00:00:00;P-003;13;1
10616;05/01/2023;P-007;97;3
10617;2023-04-02 00:00:00;P-018;19;2
10618;19/06/2023;P-011;79;1
10619;2023-11-13 00:00:00;P-011;33;4
10620;2023-01-22 00:00:00; P-017 ;74;1
10621;2023-11-22 00:00:00;P-006;65;1
10622;01/01/2023;P-008;60;2
10623;2023-05-13 00:00:00;P-001;12;3
10624;2023-08-21 00:00:00; P-010 ;43;3
10625;2023-01-12 00:00:00;P-019;93;4
10626;2023-12-12 00:00:00;P-003;17;1
10627;15/02/2023; P-004 ;68;2
10628;2023-02-03 00:00:00;P-011;29;3
10629;2023-03-19 00:00:00; P-015 ;55;4
10630;2023-08-06 00:00:00; P-001 ;7;3
10631;2023-10-28 00:00:00;P-009;44;4
10632;14/03/2023;P-011;77;3
10633;2023-10-09 00:00:00;P-019;5;4
10634;2023-09-06 00:00:00; P-013 ;60;3
10635;2023-02-16 00:00:00;P-016;6;3
10636;2023-05-01 00:00:00; P-004 ;98;1
10637;2023-08-02 00:00:00;P-001;7;4
10638;2023-08-27 00:00:00; P-020 ;46;4
10639;2023-02-25 00:00:00;P-013;57;1
10640;2023-12-16 00:00:00;P-001;54;1
10641;2023-04-17 00:00:00;P-005;92;3
10642;2023-11-15 00:00:00;P-005;46;3
10643;2023-02-17 00:00:00; P-014 ;10;3
10644;2023-03-02 00:00:00;P-014;4;1
10645;2023-12-03 00:00:00;P-008;67;3
10646;26/01/2023;P-004;25;1
10647;2023-10-19 00:00:00;P-007;87;3
10648;2023-09-14 00:00:00;P-020;91;1
10649;2023-01-08 00:00:00;P-019;78;4
10650;2023-04-23 00:00:00;P-015;61;2
10651;2023-12-21 00:00:00;P-004;38;3
10652;10/09/2023;P-019;32;3
10653;2023-06-29 00:00:00; P-009 ;23;1
10654;2023-07-26 00:00:00;P-013;37;4
10655;2023-10-30 00:00:00;P-014;3;4
10656;07/05/2023;P-014;99;3
10657;25/02/2023;P-010;13;1
10658;2023-08-02 00:00:00;P-016;34;1
10659;2023-01-14 00:00:00; P-005 ;88;2
10660;2023-01-28 00:00:00;P-006;65;4
10661;2023-03-19 00:00:00; P-002 ;76;2
10662;04/08/2023;P-013;8;4
10663;2023-12-31 00:00:00; P-013 ;83;3
10664;2023-06-03 00:00:00;P-019;9;3
10665;2023-01-14 00:00:00;P-018;28;1
10666;2023-07-06 00:00:00;P-019;78;1
10667;08/11/2023;P-001;91;1
10668;2023-01-07 00:00:00;P-008;18;4
10669;2023-01-03 00:00:00;P-016;42;1
10670;2023-04-21 00:00:00;P-002;41;3
10671;26/08/2023; P-008 ;70;2
10672;2023-12-29 00:00:00;P-006;33;3
10673;27/08/2023;P-016;89;3
10674;2023-10-01 00:00:00;P-011;77;3
10675;2023-10-21 00:00:00;P-017;54;2
10676;2023-08-15 00:00:00; P-019 ;87;3
10677;2023-01-15 00:00:00;P-011;36;4
10678;2023-07-11 00:00:00;P-008;97;4
10679;2023-04-29 00:00:00;P-004;85;2
10680;2023-01-28 00:00:00;P-011;98;4
10681;2023-07-21 00:00:00;P-008;56;1
10682;2023-02-08 00:00:00;P-009;100;4
10683;30/09/2023;P-002;17;3
10684;2023-08-19 00:00:00;P-016;10;4
10685;2023-03-27 00:00:00; P-006 ;87;1
10686;2023-05-06 00:00:00;P-019;44;1
10687;2023-10-27 00:00:00; P-008 ;2;1
10688;2023-01-25 00:00:00;P-014;99;3
10689;2023-05-25 00:00:00;P-016;14;1
10690;2023-01-13 00:00:00;P-012;41;3
10691;31/07/2023; P-005 ;2;1
10692;2023-01-25 00:00:00;P-019;19;3
10693;2023-03-09 00:00:00;P-018;80;3
10694;2023-03-08 00:00:00; P-009 ;89;3
10695;2023-08-21 00:00:00;P-002;1;4
10696;2023-04-19 00:00:00;P-020;2;1
10697;26/05/2023;P-012;27;3
10698;21/04/2023;P-002;2;1
10699;2023-08-16 00:00:00;P-010;94;4
10700;2023-04-21 00:00:00;P-001;51;2
10701;2023-02-03 00:00:00;P-004;10;1
10702;2023-04-21 00:00:00;P-012;19;1
10703;2023-09-21 00:00:00; P-009 ;80;4
10704;2023-08-24 00:00:00;P-004;13;3
10705;2023-03-24 00:00:00;P-009;48;1
10706;2023-02-11 00:00:00;P-006;56;2
10707;11/04/2023;P-001;72;4
10708;2023-01-06 00:00:00; P-010 ;56;3
10709;2023-06-29 00:00:00;P-014;50;1
10710;09/10/2023;P-018;95;1
10711;2023-11-16 00:00:00;P-006;45;4
10712;2023-08-14 00:00:00;P-018;89;3
10713;2023-11-11 00:00:00; P-020 ;59;3
10714;2023-12-31 00:00:00;P-016;39;4
10715;17/08/2023;P-015;21;1
10716;16/10/2023;P-016;55;1
10717;2023-05-30 00:00:00; P-008 ;57;3
10718;2023-10-04 00:00:00;P-013;41;3
10719;17/07/2023;P-011;93;2
10720;11/03/2023;P-007;70;2
10721;2023-04-22 00:00:00;P-017;82;2
10722;2023-01-04 00:00:00; P-018 ;49;3
10723;16/12/2023; P-019 ;44;3
10724;27/11/2023;P-013;35;3
10725;2023-11-14 00:00:00; P-015 ;91;1
10726;16/12/2023; P-001 ;5;4
10727;2023-04-05 00:00:00;P-016;71;3
10728;2023-06-01 00:00:00;P-005;74;1
10729;2023-11-07 00:00:00; P-003 ;74;3
10730;2023-05-17 00:00:00;P-010;51;4
10731;2023-09-04 00:00:00; P-019 ;57;3
10732;2023-08-31 00:00:00;P-005;58;1
10733;2023-01-31 00:00:00;P-007;92;3
10734;2023-02-09 00:00:00;P-014;36;3
10735;2023-08-17 00:00:00; P-003 ;10;3
10736;05/02/2023;P-013;50;2
10737;2023-08-11 00:00:00; P-013 ;99;3
10738;06/01/2023;P-010;99;1
10739;2023-11-18 00:00:00;P-002;37;1
10740;08/08/2023;P-006;20;1
10741;2023-03-16 00:00:00;P-008;13;3
10742;04/01/2023;P-004;75;4
10743;2023-12-01 00:00:00;P-012;19;1
10744;2023-05-14 00:00:00;P-015;92;2
10745;2023-04-28 00:00:00;P-008;56;4
10746;04/04/2023; P-007 ;45;1
10747;03/03/2023;P-014;60;3
10748;2023-07-13 00:00:00;P-019;68;2
10749;01/12/2023;P-014;57;1
10750;22/07/2023;P-013;54;2
10751;26/01/2023;P-001;37;4
10752;22/06/2023;P-019;83;1
10753;2023-10-27 00:00:00;P-001;37;3
10754;2023-05-13 00:00:00; P-004 ;14;2
10755;2023-11-22 00:00:00; P-010 ;95;1
10756;28/04/2023;P-003;92;4
10757;20/11/2023;P-020;100;4
10758;2023-10-02 00:00:00;P-009;44;1
10759;2023-07-31 00:00:00;P-003;83;4
10760;2023-08-13 00:00:00;P-006;42;2
10761;2023-01-20 00:00:00;P-006;1;2
10762;2023-04-23 00:00:00; P-012 ;23;2
10763;20/05/2023; P-001 ;64;2
10764;16/02/2023;P-016;28;4
10765;01/01/2023; P-005 ;4;1
10766;2023-03-31 00:00:00;P-009;41;4
10767;2023-05-22 00:00:00;P-010;60;4
10768;2023-11-16 00:00:00;P-013;18;1
10769;07/02/2023;P-015;63;1
10770;2023-10-20 00:00:00;P-012;61;3
10771;2023-05-19 00:00:00;P-005;49;2
10772;2023-12-22 00:00:00;P-005;47;1
10773;29/11/2023;P-018;39;4
10774;2023-09-16 00:00:00;P-012;89;2
10775;2023-06-10 00:00:00;P-003;82;2
10776;2023-06-27 00:00:00; P-007 ;6;4
10777;10/01/2023;P-017;83;1
10778;2023-09-18 00:00:00;P-019;53;2
10779;2023-05-18 00:00:00;P-018;76;2
10780;2023-06-21 00:00:00;P-001;25;2
10781;2023-01-13 00:00:00;P-005;99;2
10782;17/06/2023; P-002 ;65;2
10783;10/05/2023;P-001;5;4
10784;2023-03-25 00:00:00;P-007;65;1
10785;2023-11-17 00:00:00;P-011;8;1
10786;2023-11-15 00:00:00;P-011;39;2
10787;2023-04-11 00:00:00;P-018;43;2
10788;2023-11-25 00:00:00;P-017;82;2
10789;30/09/2023; P-002 ;73;4
10790;2023-09-22 00:00:00;P-007;5;4
10791;2023-02-07 00:00:00;P-007;4;3
10792;2023-04-04 00:00:00;P-010;93;2
10793;2023-04-05 00:00:00;P-003;1;3
10794;2023-11-01 00:00:00;P-012;94;3
10795;2023-03-10 00:00:00; P-003 ;56;3
10796;14/11/2023;P-011;45;1
10797;2023-08-24 00:00:00;P-012;65;3
10798;2023-11-30 00:00:00;P-004;3;2
10799;17/05/2023;P-016;22;4
10800;2023-03-17 00:00:00; P-020 ;72;2
10801;2023-02-04 00:00:00;P-018;56;4
10802;01/01/2023;P-004;18;1
10803;2023-10-23 00:00:00; P-006 ;25;1
10804;16/11/2023; P-015 ;48;2
10805;2023-03-01 00:00:00;P-001;84;1
10806;2023-11-16 00:00:00;P-003;31;4
10807;2023-12-15 00:00:00;P-005;30;1
10808;2023-11-24 00:00:00;P-017;80;3
10809;24/09/2023;P-014;66;3
10810;27/12/2023;P-009;81;1
10811;2023-08-17 00:00:00;P-003;10;2
10812;2023-09-27 00:00:00;P-013;71;3
10813;2023-11-12 00:00:00;P-003;59;4
10814;13/10/2023;P-011;51;2
10815;18/10/2023; P-002 ;9;1
10816;2023-08-01 00:00:00;P-015;54;2
10817;2023-06-14 00:00:00;P-013;62;2
10818;2023-01-05 00:00:00; P-019 ;81;2
10819;2023-12-05 00:00:00; P-016 ;9;2
10820;2023-03-19 00:00:00; P-018 ;9;1
10821;2023-03-03 00:00:00;P-007;24;1
10822;2023-05-12 00:00:00;P-013;39;3
10823;2023-03-30 00:00:00;P-004;75;3
10824;25/08/2023;P-009;8;4
10825;2023-02-11 00:00:00;P-010;25;4
10826;2023-03-30 00:00:00; P-009 ;66;3
10827;2023-10-23 00:00:00;P-007;10;3
10828;24/11/2023;P-015;24;2
10829;2023-10-22 00:00:00;P-008;80;3
10830;2023-04-14 00:00:00;P-019;83;4
10831;2023-01-14 00:00:00;P-011;59;3
10832;15/10/2023;P-005;31;2
10833;2023-06-28 00:00:00;P-002;11;4
10834;05/05/2023;P-010;6;1
10835;19/12/2023;P-016;70;3
10836;23/01/2023;P-013;32;1
10837;2023-03-04 00:00:00;P-008;39;4
10838;2023-05-23 00:00:00;P-009;48;3
10839;2023-06-02 00:00:00;P-011;13;1
10840;25/05/2023;P-011;59;3
10841;2023-08-13 00:00:00;P-016;67;1
10842;2023-11-05 00:00:00; P-010 ;56;1
10843;2023-04-14 00:00:00;P-012;41;4
10844;2023-04-14 00:00:00;P-006;56;3
10845;08/02/2023;P-012;35;1
10846;2023-07-17 00:00:00;P-010;38;3
10847;14/05/2023;P-018;81;3
10848;08/03/2023;P-018;67;2
10849;28/06/2023;P-004;34;4
10850;11/02/2023;P-009;76;3
10851;15/01/2023;P-007;88;3
10852;2023-04-21 00:00:00; P-018 ;70;3
10853;06/06/2023;P-008;11;4
10854;2023-10-16 00:00:00;P-011;27;4
10855;2023-08-19 00:00:00;P-007;48;3
10856;2023-06-06 00:00:00;P-009;24;4
10857;2023-02-07 00:00:00;P-008;18;2
10858;2023-04-07 00:00:00;P-003;27;4
10859;16/10/2023; P-017 ;54;2
10860;2023-09-11 00:00:00; P-002 ;55;2
10861;15/07/2023;P-015;21;2
10862;2023-03-27 00:00:00;P-014;59;1
10863;2023-11-18 00:00:00;P-018;34;4
10864;10/01/2023;P-016;97;3
10865;2023-01-05 00:00:00;P-020;58;2
10866;2023-05-03 00:00:00; P-004 ;48;3
10867;2023-11-26 00:00:00;P-020;54;2
10868;2023-12-19 00:00:00; P-006 ;18;3
10869;28/04/2023;P-006;3;1
10870;2023-10-21 00:00:00;P-011;24;2
10871;2023-06-08 00:00:00;P-017;1;1
10872;30/10/2023; P-003 ;6;1
10873;2023-08-16 00:00:00;P-013;19;4
10874;2023-12-31 00:00:00; P-003 ;86;3
10875;2023-08-04 00:00:00;P-016;43;2
10876;2023-07-03 00:00:00;P-015;8;1
10877;2023-01-15 00:00:00;P-011;69;3
10878;2023-06-06 00:00:00; P-018 ;52;4
10879;16/05/2023;P-015;73;3
10880;2023-09-18 00:00:00;P-005;47;3
10881;2023-06-06 00:00:00;P-016;85;4
10882;2023-02-16 00:00:00;P-016;28;4
10883;2023-11-20 00:00:00;P-017;46;4
10884;28/11/2023; P-009 ;4;1
10885;22/06/2023; P-003 ;88;3
10886;10/05/2023;P-020;8;4
10887;2023-04-05 00:00:00;P-013;61;3
10888;2023-04-25 00:00:00;P-003;17;3
10889;2023-08-31 00:00:00; P-007 ;34;1
10890;19/10/2023;P-006;20;3
10891;2023-10-09 00:00:00;P-009;80;1
10892;2023-10-26 00:00:00;P-012;74;4
10893;2023-10-10 00:00:00;P-015;34;4
10894;2023-03-10 00:00:00;P-020;43;3
10895;2023-05-28 00:00:00;P-003;10;1
10896;2023-01-11 00:00:00;P-010;94;1
10897;2023-09-11 00:00:00;P-001;30;2
10898;26/11/2023;P-019;25;2
10899;2023-12-26 00:00:00;P-019;57;4
10900;2023-02-07 00:00:00;P-013;63;4
10901;2023-05-14 00:00:00;P-012;71;2
10902;19/07/2023; P-001 ;47;1
10903;2023-01-23 00:00:00;P-019;84;3
10904;2023-10-30 00:00:00;P-016;81;3
10905;2023-12-12 00:00:00;P-015;3;1
10906;2023-10-29 00:00:00; P-016 ;46;4
10907;29/12/2023;P-011;36;3
10908;2023-08-06 00:00:00;P-006;26;1
10909;2023-05-21 00:00:00;P-011;10;3
10910;2023-04-14 00:00:00;P-003;34;1
10911;29/07/2023;P-015;78;2
10912;21/04/2023;P-001;8;2
10913;2023-04-14 00:00:00; P-007 ;55;3
10914;2023-11-12 00:00:00; P-001 ;91;3
10915;2023-06-20 00:00:00;P-017;10;3
10916;22/12/2023; P-009 ;57;3
10917;2023-11-20 00:00:00;P-013;79;2
10918;13/05/2023;P-011;86;2
10919;2023-10-20 00:00:00;P-020;45;1
10920;24/11/2023;P-006;50;3
10921;2023-05-07 00:00:00;P-001;64;2
10922;2023-04-16 00:00:00;P-007;95;4
10923;2023-04-02 00:00:00;P-012;2;1
10924;2023-10-14 00:00:00;P-020;45;1
10925;20/02/2023; P-019 ;95;1
10926;29/01/2023;P-017;62;4
10927;2023-10-23 00:00:00;P-004;14;4
10928;2023-10-24 00:00:00;P-003;74;4
10929;2023-08-02 00:00:00;P-001;94;2
10930;2023-09-24 00:00:00; P-018 ;100;4
10931;14/09/2023;P-015;15;1
10932;2023-10-29 00:00:00; P-008 ;14;3
10933;11/04/2023;P-001;31;1
10934;12/12/2023;P-020;29;1
10935;2023-04-20 00:00:00;P-014;27;2
10936;2023-07-01 00:00:00;P-004;85;1
10937;09/11/2023;P-005;9;2
10938;2023-01-01 00:00:00; P-013 ;20;2
10939;2023-11-15 00:00:00;P-015;99;3
10940;2023-02-24 00:00:00; P-006 ;58;1
10941;2023-05-29 00:00:00;P-001;79;3
10942;05/11/2023;P-019;88;3
10943;2023-05-17 00:00:00; P-013 ;49;1
10944;21/07/2023;P-006;57;1
10945;09/11/2023;P-015;16;4
10946;27/04/2023; P-016 ;100;4
10947;2023-06-03 00:00:00;P-016;75;2
10948;2023-10-18 00:00:00;P-010;8;1
10949;2023-03-04 00:00:00; P-009 ;67;2
10950;2023-09-01 00:00:00; P-009 ;19;3
10951;25/01/2023;P-017;67;3
10952;2023-03-31 00:00:00; P-017 ;36;4
10953;2023-03-16 00:00:00;P-017;89;2
10954;2023-10-21 00:00:00;P-012;60;1
10955;29/07/2023;P-013;36;1
10956;2023-12-13 00:00:00;P-012;11;4
10957;17/01/2023;P-014;51;4
10958;2023-05-08 00:00:00; P-010 ;80;2
10959;30/12/2023;P-019;55;4
10960;2023-09-08 00:00:00;P-002;54;4
10961;2023-06-28 00:00:00;P-004;17;4
10962;01/07/2023;P-019;62;3
10963;2023-06-01 00:00:00;P-007;42;2
10964;2023-01-25 00:00:00;P-015;24;1
10965;2023-06-29 00:00:00; P-015 ;17;1
10966;17/07/2023;P-006;48;2
10967;2023-12-10 00:00:00;P-003;84;4
10968;2023-06-10 00:00:00;P-006;86;4
10969;2023-06-26 00:00:00;P-016;70;1
10970;2023-10-12 00:00:00;P-002;7;3
10971;04/03/2023;P-007;14;2
10972;30/05/2023;P-011;11;4
10973;03/06/2023; P-007 ;12;3
10974;2023-06-05 00:00:00;P-004;5;3
10975;2023-02-18 00:00:00;P-020;5;4
10976;2023-12-03 00:00:00;P-007;20;2
10977;2023-03-25 00:00:00;P-004;54;2
10978;27/12/2023;P-012;55;1
10979;2023-06-26 00:00:00;P-005;58;1
10980;2023-05-28 00:00:00;P-019;79;2
10981;28/04/2023;P-005;90;4
10982;2023-12-08 00:00:00;P-019;97;2
10983;2023-03-04 00:00:00; P-003 ;30;1
10984;08/07/2023;P-011;24;1
10985;2023-12-26 00:00:00; P-007 ;87;1
10986;2023-02-18 00:00:00;P-017;73;2
10987;2023-11-23 00:00:00;P-009;3;2
10988;2023-09-14 00:00:00;P-009;100;4
10989;2023-08-12 00:00:00;P-010;48;1
10990;21/05/2023;P-013;71;3
10991;2023-08-03 00:00:00;P-015;22;3
10992;30/07/2023;P-005;14;4
10993;2023-11-14 00:00:00;P-003;48;4
10994;2023-02-01 00:00:00;P-008;29;1
10995;2023-06-07 00:00:00;P-020;50;2
10996;12/10/2023; P-010 ;80;2
10997;2023-11-01 00:00:00;P-013;98;3
10998;2023-10-13 00:00:00;P-003;10;1
10999;2023-05-24 00:00:00;P-008;71;3
11000;2023-01-19 00:00:00;P-009;89;3
11001;2023-01-18 00:00:00;P-012;27;1
11002;14/09/2023;P-011;79;4
11003;2023-03-19 00:00:00;P-002;96;3
11004;24/06/2023;P-018;28;4
11005;13/07/2023;P-009;9;2
11006;23/04/2023;P-002;71;3
11007;24/04/2023;P-002;80;1
11008;2023-08-10 00:00:00;P-003;26;4
11009;2023-06-15 00:00:00;P-016;99;2
11010;15/11/2023;P-019;81;2
11011;2023-05-12 00:00:00;P-004;87;3
11012;2023-09-21 00:00:00;P-018;8;2
11013;2023-02-24 00:00:00;P-020;2;1
11014;25/12/2023;P-018;95;3
11015;2023-05-11 00:00:00;P-010;57;2
11016;2023-10-15 00:00:00;P-011;52;1
11017;23/09/2023;P-017;58;4
11018;11/06/2023;P-020;96;4
11019;2023-03-28 00:00:00; P-016 ;93;3
11020;2023-02-24 00:00:00;P-020;3;1
11021;2023-10-15 00:00:00;P-013;8;2
11022;2023-06-27 00:00:00;P-002;59;3
11023;15/12/2023;P-002;2;3
11024;08/01/2023;P-014;95;2
11025;2023-11-17 00:00:00;P-004;62;1
11026;09/11/2023;P-017;49;2
11027;2023-09-04 00:00:00;P-013;20;4
11028;2023-11-19 00:00:00; P-004 ;29;3
11029;12/09/2023;P-003;17;4
11030;2023-11-24 00:00:00;P-012;74;3
11031;23/02/2023;P-008;22;2
11032;2023-09-06 00:00:00;P-002;6;1
11033;2023-08-27 00:00:00;P-006;62;2
11034;2023-08-17 00:00:00; P-010 ;98;4
11035;2023-03-08 00:00:00; P-012 ;31;1
11036;2023-02-20 00:00:00;P-010;62;1
11037;07/04/2023; P-010 ;12;3
11038;2023-04-02 00:00:00; P-003 ;12;1
11039;21/09/2023;P-020;63;3
11040;18/10/2023;P-010;16;1
11041;2023-04-06 00:00:00;P-009;25;1
11042;29/03/2023;P-020;22;3
11043;19/03/2023; P-019 ;91;1
11044;15/10/2023;P-014;88;2
11045;2023-04-30 00:00:00;P-002;76;1
11046;2023-10-29 00:00:00;P-005;18;4
11047;14/06/2023;P-020;45;3
11048;2023-07-01 00:00:00;P-008;80;3
11049;2023-08-11 00:00:00;P-007;68;2
11050;2023-11-07 00:00:00;P-006;12;4
11051;07/01/2023; P-011 ;49;1
11052;2023-11-26 00:00:00;P-012;33;2
11053;20/09/2023; P-018 ;86;1
11054;2023-06-10 00:00:00;P-019;63;2
11055;2023-05-31 00:00:00; P-010 ;18;3
11056;2023-03-26 00:00:00;P-014;54;4
11057;2023-05-27 00:00:00;P-003;97;3
11058;22/04/2023;P-018;27;2
11059;2023-02-05 00:00:00;P-015;83;1
11060;2023-10-12 00:00:00;P-006;78;4
11061;2023-07-07 00:00:00; P-010 ;25;1
11062;2023-03-23 00:00:00;P-012;34;3
11063;2023-01-02 00:00:00; P-007 ;88;1
11064;30/10/2023;P-017;60;2
11065;2023-07-16 00:00:00;P-001;54;4
11066;2023-01-11 00:00:00;P-018;87;4
11067;2023-08-22 00:00:00;P-015;5;4
11068;2023-07-14 00:00:00;P-019;36;2
11069;2023-04-29 00:00:00;P-001;54;1
11070;2023-01-20 00:00:00;P-005;88;4
11071;18/09/2023;P-015;36;3
11072;20/10/2023;P-003;69;3
11073;2023-09-13 00:00:00;P-001;39;3
11074;2023-08-10 00:00:00;P-008;70;3
11075;2023-08-14 00:00:00; P-012 ;100;3
11076;2023-02-22 00:00:00; P-019 ;4;2
11077;2023-12-21 00:00:00;P-012;74;1
11078;2023-12-08 00:00:00;P-013;65;2
11079;2023-12-30 00:00:00; P-001 ;85;3
11080;2023-10-07 00:00:00;P-019;40;3
11081;2023-03-22 00:00:00;P-006;37;4
11082;2023-07-21 00:00:00;P-008;67;4
11083;2023-06-07 00:00:00;P-004;31;1
11084;30/04/2023; P-005 ;91;1
11085;2023-02-28 00:00:00;P-007;81;1
11086;2023-08-03 00:00:00; P-004 ;87;2
11087;08/05/2023;P-020;77;4
11088;2023-08-12 00:00:00;P-004;47;1
11089;28/07/2023;P-015;27;4
11090;2023-04-25 00:00:00;P-005;51;4
11091;2023-07-28 00:00:00;P-009;20;4
11092;14/01/2023; P-002 ;13;4
11093;2023-01-09 00:00:00;P-007;63;4
11094;2023-02-09 00:00:00;P-017;44;4
11095;2023-08-25 00:00:00;P-016;24;2
11096;2023-10-08 00:00:00;P-017;3;3
11097;2023-12-25 00:00:00;P-020;10;4
11098;20/07/2023;P-002;65;2
11099;2023-09-03 00:00:00; P-011 ;49;1
11100;2023-10-05 00:00:00; P-002 ;58;2
11101;2023-08-23 00:00:00; P-001 ;77;2
11102;2023-01-04 00:00:00;P-002;78;2
11103;2023-06-03 00:00:00;P-009;97;4
11104;2023-01-29 00:00:00;P-002;2;1
11105;19/04/2023;P-015;66;2
11106;2023-04-08 00:00:00;P-010;31;1
11107;2023-08-03 00:00:00;P-015;68;2
11108;2023-10-20 00:00:00;P-010;98;4
11109;2023-03-16 00:00:00; P-017 ;83;2
11110;2023-11-22 00:00:00;P-009;37;2
11111;2023-05-26 00:00:00;P-018;73;1
11112;08/05/2023;P-004;24;1
11113;2023-12-07 00:00:00;P-009;77;1
11114;2023-02-11 00:00:00;P-016;44;3
11115;22/12/2023;P-004;94;1
11116;2023-02-10 00:00:00;P-016;83;2
11117;2023-02-03 00:00:00;P-019;41;3
11118;2023-01-17 00:00:00;P-001;74;1
11119;2023-06-14 00:00:00;P-006;51;4
11120;2023-06-02 00:00:00;P-010;42;1
11121;2023-03-17 00:00:00;P-016;78;4
11122;2023-03-28 00:00:00;P-004;40;3
11123;2023-04-27 00:00:00;P-013;48;4
11124;2023-12-28 00:00:00;P-016;84;3
11125;2023-12-08 00:00:00;P-020;4;4
11126;27/01/2023;P-006;60;1
11127;2023-11-09 00:00:00;P-011;39;3
11128;14/10/2023;P-003;5;2
11129;2023-05-14 00:00:00;P-020;96;2
11130;2023-08-07 00:00:00;P-010;6;2
11131;17/06/2023;P-001;14;1
11132;08/04/2023;P-020;70;2
11133;2023-09-25 00:00:00;P-011;78;3
11134;2023-08-25 00:00:00;P-012;12;2
11135;05/11/2023;P-014;62;3
11136;2023-06-22 00:00:00;P-008;27;2
11137;09/07/2023;P-011;54;4
11138;2023-05-02 00:00:00;P-004;90;3
11139;2023-02-15 00:00:00; P-007 ;12;2
11140;05/03/2023;P-010;8;2
11141;2023-05-10 00:00:00;P-019;74;2
11142;2023-11-06 00:00:00;P-004;16;3
11143;2023-12-29 00:00:00;P-002;52;3
11144;2023-07-12 00:00:00;P-018;26;2
11145;2023-11-03 00:00:00;P-014;8;4
11146;2023-06-30 00:00:00;P-016;45;3
11147;2023-10-19 00:00:00; P-011 ;93;3
11148;2023-10-09 00:00:00;P-010;84;4
11149;2023-01-29 00:00:00;P-017;81;1
11150;2023-05-29 00:00:00;P-014;19;4
11151;2023-09-24 00:00:00;P-004;17;2
11152;23/10/2023;P-019;65;3
11153;11/01/2023;P-002;29;3
11154;13/06/2023;P-007;14;3
11155;23/04/2023;P-009;17;3
11156;2023-07-06 00:00:00;P-019;13;1
11157;2023-10-22 00:00:00;P-016;93;3
11158;20/08/2023;P-016;98;3
11159;15/08/2023; P-018 ;91;1
11160;2023-11-06 00:00:00;P-011;63;2
11161;2023-04-08 00:00:00;P-007;33;2
11162;2023-02-24 00:00:00;P-009;29;1
11163;2023-04-21 00:00:00;P-004;37;2
11164;2023-06-01 00:00:00;P-013;83;2
11165;2023-09-03 00:00:00;P-004;46;4
11166;2023-03-10 00:00:00;P-019;24;4
11167;08/11/2023;P-002;14;4
11168;2023-10-16 00:00:00;P-009;5;1
11169;2023-09-07 00:00:00;P-012;53;3
11170;05/02/2023;P-002;88;1
11171;2023-08-27 00:00:00; P-006 ;98;1
11172;28/05/2023;P-005;95;1
11173;15/08/2023;P-005;30;1
11174;2023-09-01 00:00:00; P-020 ;60;4
11175;03/12/2023; P-005 ;73;1
11176;2023-12-31 00:00:00; P-004 ;91;4
11177;2023-07-20 00:00:00; P-009 ;28;3
11178;03/06/2023;P-010;26;2
11179;2023-03-14 00:00:00; P-016 ;18;4
11180;20/07/2023; P-010 ;36;1
11181;23/10/2023; P-010 ;8;3
11182;2023-01-17 00:00:00;P-019;18;1
11183;09/05/2023;P-010;84;3
11184;05/08/2023;P-006;58;2
11185;2023-03-02 00:00:00;P-017;32;3
11186;2023-04-14 00:00:00;P-005;93;3
11187;2023-02-11 00:00:00;P-006;49;2
11188;25/01/2023;P-015;48;2
11189;2023-02-08 00:00:00;P-019;82;3
11190;2023-10-18 00:00:00;P-018;71;1
11191;11/05/2023;P-004;65;4
11192;17/08/2023; P-008 ;92;1
11193;2023-04-18 00:00:00; P-016 ;33;4
11194;21/06/2023;P-019;50;2
11195;12/04/2023;P-020;4;1
11196;20/12/2023;P-003;84;2
11197;12/01/2023;P-010;36;3
11198;2023-10-02 00:00:00;P-002;95;3
11199;2023-04-11 00:00:00;P-004;28;1
11200;2023-02-13 00:00:00;P-006;3;2
11201;2023-11-01 00:00:00;P-011;6;1
11202;2023-01-17 00:00:00;P-014;45;1
11203;2023-11-26 00:00:00;P-016;23;4
11204;2023-02-26 00:00:00;P-019;7;3
11205;07/11/2023;P-002;61;1
11206;2023-10-30 00:00:00;P-017;100;3
11207;12/01/2023;P-009;65;4
11208;14/11/2023;P-017;6;2
11209;2023-03-21 00:00:00;P-015;24;1
11210;2023-08-04 00:00:00;P-007;37;3
11211;2023-12-05 00:00:00;P-019;45;1
11212;21/09/2023; P-003 ;51;2
11213;29/05/2023;P-001;100;1
11214;2023-03-22 00:00:00;P-004;88;1
11215;2023-08-03 00:00:00;P-018;45;3
11216;17/07/2023;P-008;63;2
11217;2023-07-19 00:00:00;P-019;29;4
11218;2023-01-25 00:00:00; P-006 ;96;2
11219;30/03/2023;P-001;25;2
11220;2023-09-25 00:00:00;P-008;10;4
11221;23/05/2023;P-001;35;1
11222;28/02/2023;P-019;55;3
11223;2023-12-31 00:00:00;P-011;25;1
11224;2023-01-26 00:00:00;P-015;91;1
11225;2023-02-16 00:00:00; P-011 ;45;4
11226;2023-10-15 00:00:00;P-019;96;4
11227;2023-09-23 00:00:00; P-010 ;12;1
11228;16/01/2023;P-012;4;2
11229;18/07/2023; P-001 ;90;3
11230;2023-10-09 00:00:00;P-007;67;2
11231;2023-03-27 00:00:00;P-017;17;1
11232;07/09/2023;P-010;73;1
